"review_item_id","accession_norm","review_group","review_dimension","system_observation_code","technical_classification","v0_3_value","sec_value","subject_company_cik","accession_submitter_cik","filing_header_subject_cik","archive_path_cik_candidate","sec_history_cik","sec_form","sec_report_date","sec_filing_date","sec_acceptance_datetime","source_comparison_status","source_cik_role_status","source_date_logic_status","review_scope","review_status","approval_status","application_status","promotion_status","baseline_sha256","reviewer_role","review_execution_status","checked_value","source_value_confirmation_status","role_interpretation_status","date_semantics_status","missing_cause_status","evidence_source","evidence_path_or_url","evidence_record_locator","reviewer_observation","reviewer_judgment","reviewer_review_status","reviewer_confirmed_scope","unresolved_issue","approval_recommendation","reviewer_note","reviewed_at","reviewer","result_lock_status"
"CIK_000156459023000733","000156459023000733","CIK_REVIEW","SUBJECT_CIK_MISSING_AND_ROLE_DIFFERENCE","V03_SUBJECT_CIK_MISSING_SEC_PRESENT_ARCHIVE_SEC_MATCH_SUBMITTER_DIFFERS","SUBJECT_COMPANY_CIK_MISSING_IN_V0_3_SEC_PRESENT|SUBJECT_COMPANY_CIK_MISSING_BUT_ARCHIVE_AND_SEC_HISTORY_MATCH|SUBMITTER_ROLE_DIFFERENCE_OBSERVED|REVIEW_REQUIRED_NOT_DATA_ERROR","","789019","","1564590","","789019","789019","","","","","V03_MISSING_SEC_PRESENT","ROLE_DIFFERENCE_REVIEW_REQUIRED","","SOURCE_VALUE_AND_ROLE_ONLY","HUMAN_REVIEW_PENDING","AUTHORITATIVE_SOURCE_APPROVAL_PENDING","NOT_APPLIED","NOT_PROMOTED","F7FEE6527F051DE7FB9FB5015DE6E756AF1BD8FCE049B0241023FE7C3976914D","USER","REVIEW_EVIDENCE_CREATED","789019","SOURCE_VALUE_CONFIRMED","ROLE_DIFFERENCE_CONFIRMED_NOT_ERROR","NOT_APPLICABLE","SOURCE_PRESENT_PIPELINE_FIELD_NOT_POPULATED","SEC_COMPLETE_SUBMISSION_TEXT|SEC_FILING_HISTORY|SEC_ARCHIVE_PATH","[LOCAL_PATH_REMOVED_USE_ACCESSION_AND_LOCATOR]","SEC-HEADER > COMPANY DATA > COMPANY CONFORMED NAME / CENTRAL INDEX KEY","SEC 10-Q header identifies MICROSOFT CORP with CENTRAL INDEX KEY 0000789019; normalized CIK 789019 matches SEC filing history and archive-path candidate. Submitter CIK 1564590 remains a separate submitter-role identifier. Row-specific batch preflight passed.","Subject-company CIK candidate 789019 is confirmed within the reviewed source scope. The submitter-role difference is not a data error. The precise pipeline omission cause and authoritative-source priority remain pending.","CANDIDATE_VALUE_CONFIRMED_NOT_PROMOTED","SEC_COMPLETE_SUBMISSION_HEADER_AND_SEC_FILING_HISTORY_AND_ARCHIVE_PATH_ONLY","PRECISE_PIPELINE_OMISSION_CAUSE_AND_AUTHORITATIVE_SOURCE_PRIORITY_APPROVAL_PENDING","HANDOFF_TO_REVIEW_OWNER","Original SEC header CIK 0000789019 was normalized to 789019. The contract source-file-type is complete_submission_text and the source path is resolved. Row-specific read-only preflight passed under representative-review coverage. Source presence is confirmed, but extraction-versus-mapping root cause remains undetermined. No application or promotion was performed.","2026-07-29T17:17:35+09:00","김근형","UNLOCKED_WORKING"
"CIK_000162828025035565","000162828025035565","CIK_REVIEW","SUBJECT_CIK_MISSING_AND_ROLE_DIFFERENCE","V03_SUBJECT_CIK_MISSING_SEC_PRESENT_ARCHIVE_SEC_MATCH_SUBMITTER_DIFFERS","SUBJECT_COMPANY_CIK_MISSING_IN_V0_3_SEC_PRESENT|SUBJECT_COMPANY_CIK_MISSING_BUT_ARCHIVE_AND_SEC_HISTORY_MATCH|SUBMITTER_ROLE_DIFFERENCE_OBSERVED|REVIEW_REQUIRED_NOT_DATA_ERROR","","936468","","1628280","","936468","936468","","","","","V03_MISSING_SEC_PRESENT","ROLE_DIFFERENCE_REVIEW_REQUIRED","","SOURCE_VALUE_AND_ROLE_ONLY","HUMAN_REVIEW_PENDING","AUTHORITATIVE_SOURCE_APPROVAL_PENDING","NOT_APPLIED","NOT_PROMOTED","F7FEE6527F051DE7FB9FB5015DE6E756AF1BD8FCE049B0241023FE7C3976914D","USER","REVIEW_EVIDENCE_CREATED","936468","SOURCE_VALUE_CONFIRMED","ROLE_DIFFERENCE_CONFIRMED_NOT_ERROR","NOT_APPLICABLE","SOURCE_PRESENT_PIPELINE_FIELD_NOT_POPULATED","SEC_COMPLETE_SUBMISSION_TEXT|SEC_FILING_HISTORY|SEC_ARCHIVE_PATH","[LOCAL_PATH_REMOVED_USE_ACCESSION_AND_LOCATOR]","SEC-HEADER > COMPANY DATA > COMPANY CONFORMED NAME / CENTRAL INDEX KEY","SEC 10-Q header identifies LOCKHEED MARTIN CORP with CENTRAL INDEX KEY 0000936468; normalized CIK 936468 matches SEC filing history and archive-path candidate. Submitter CIK 1628280 remains a separate submitter-role identifier.","Subject-company CIK candidate 936468 is confirmed within the reviewed source scope. The submitter-role difference is not a data error. The precise pipeline omission cause and authoritative-source priority remain pending.","CANDIDATE_VALUE_CONFIRMED_NOT_PROMOTED","SEC_COMPLETE_SUBMISSION_HEADER_AND_SEC_FILING_HISTORY_AND_ARCHIVE_PATH_ONLY","PRECISE_PIPELINE_OMISSION_CAUSE_AND_AUTHORITATIVE_SOURCE_PRIORITY_APPROVAL_PENDING","HANDOFF_TO_REVIEW_OWNER","Original SEC header CIK 0000936468 was normalized to 936468. The contract source-file-type is complete_submission_text and the rawpack source path is resolved. Source presence is confirmed, but extraction-versus-mapping root cause remains undetermined. No application or promotion was performed.","2026-07-29T16:24:46+09:00","김근형","UNLOCKED_WORKING"
"CIK_000162828025045693","000162828025045693","CIK_REVIEW","SUBJECT_CIK_MISSING_AND_ROLE_DIFFERENCE","V03_SUBJECT_CIK_MISSING_SEC_PRESENT_ARCHIVE_SEC_MATCH_SUBMITTER_DIFFERS","SUBJECT_COMPANY_CIK_MISSING_IN_V0_3_SEC_PRESENT|SUBJECT_COMPANY_CIK_MISSING_BUT_ARCHIVE_AND_SEC_HISTORY_MATCH|SUBMITTER_ROLE_DIFFERENCE_OBSERVED|REVIEW_REQUIRED_NOT_DATA_ERROR","","936468","","1628280","","936468","936468","","","","","V03_MISSING_SEC_PRESENT","ROLE_DIFFERENCE_REVIEW_REQUIRED","","SOURCE_VALUE_AND_ROLE_ONLY","HUMAN_REVIEW_PENDING","AUTHORITATIVE_SOURCE_APPROVAL_PENDING","NOT_APPLIED","NOT_PROMOTED","F7FEE6527F051DE7FB9FB5015DE6E756AF1BD8FCE049B0241023FE7C3976914D","USER","REVIEW_EVIDENCE_CREATED","936468","SOURCE_VALUE_CONFIRMED","ROLE_DIFFERENCE_CONFIRMED_NOT_ERROR","NOT_APPLICABLE","SOURCE_PRESENT_PIPELINE_FIELD_NOT_POPULATED","SEC_COMPLETE_SUBMISSION_TEXT|SEC_FILING_HISTORY|SEC_ARCHIVE_PATH","[LOCAL_PATH_REMOVED_USE_ACCESSION_AND_LOCATOR]","SEC-HEADER > COMPANY DATA > COMPANY CONFORMED NAME / CENTRAL INDEX KEY","SEC 10-Q header identifies LOCKHEED MARTIN CORP with CENTRAL INDEX KEY 0000936468; normalized CIK 936468 matches SEC filing history and archive-path candidate. Submitter CIK 1628280 remains a separate submitter-role identifier. Row-specific batch preflight passed.","Subject-company CIK candidate 936468 is confirmed within the reviewed source scope. The submitter-role difference is not a data error. The precise pipeline omission cause and authoritative-source priority remain pending.","CANDIDATE_VALUE_CONFIRMED_NOT_PROMOTED","SEC_COMPLETE_SUBMISSION_HEADER_AND_SEC_FILING_HISTORY_AND_ARCHIVE_PATH_ONLY","PRECISE_PIPELINE_OMISSION_CAUSE_AND_AUTHORITATIVE_SOURCE_PRIORITY_APPROVAL_PENDING","HANDOFF_TO_REVIEW_OWNER","Original SEC header CIK 0000936468 was normalized to 936468. The contract source-file-type is complete_submission_text and the source path is resolved. Row-specific read-only preflight passed under representative-review coverage. Source presence is confirmed, but extraction-versus-mapping root cause remains undetermined. No application or promotion was performed.","2026-07-29T17:17:35+09:00","김근형","UNLOCKED_WORKING"
"CIK_000162828026004195","000162828026004195","CIK_REVIEW","SUBJECT_CIK_MISSING_AND_ROLE_DIFFERENCE","V03_SUBJECT_CIK_MISSING_SEC_PRESENT_ARCHIVE_SEC_MATCH_SUBMITTER_DIFFERS","SUBJECT_COMPANY_CIK_MISSING_IN_V0_3_SEC_PRESENT|SUBJECT_COMPANY_CIK_MISSING_BUT_ARCHIVE_AND_SEC_HISTORY_MATCH|SUBMITTER_ROLE_DIFFERENCE_OBSERVED|REVIEW_REQUIRED_NOT_DATA_ERROR","","936468","","1628280","","936468","936468","","","","","V03_MISSING_SEC_PRESENT","ROLE_DIFFERENCE_REVIEW_REQUIRED","","SOURCE_VALUE_AND_ROLE_ONLY","HUMAN_REVIEW_PENDING","AUTHORITATIVE_SOURCE_APPROVAL_PENDING","NOT_APPLIED","NOT_PROMOTED","F7FEE6527F051DE7FB9FB5015DE6E756AF1BD8FCE049B0241023FE7C3976914D","USER","REVIEW_EVIDENCE_CREATED","936468","SOURCE_VALUE_CONFIRMED","ROLE_DIFFERENCE_CONFIRMED_NOT_ERROR","NOT_APPLICABLE","SOURCE_PRESENT_PIPELINE_FIELD_NOT_POPULATED","SEC_COMPLETE_SUBMISSION_TEXT|SEC_FILING_HISTORY|SEC_ARCHIVE_PATH|CONTRACT_PATH_ROLE_FALLBACK","[LOCAL_PATH_REMOVED_USE_ACCESSION_AND_LOCATOR]","SEC-HEADER > COMPANY DATA > COMPANY CONFORMED NAME / CENTRAL INDEX KEY","SEC 10-K header identifies LOCKHEED MARTIN CORP with CENTRAL INDEX KEY 0000936468; normalized CIK 936468 matches SEC filing history and archive-path candidate. Submitter CIK 1628280 remains a separate submitter-role identifier.","Subject-company CIK candidate 936468 is confirmed within the reviewed source scope. The submitter-role difference is not a data error. The precise pipeline omission cause and authoritative-source priority remain pending.","CANDIDATE_VALUE_CONFIRMED_NOT_PROMOTED","SEC_COMPLETE_SUBMISSION_HEADER_AND_SEC_FILING_HISTORY_AND_ARCHIVE_PATH_ONLY","PRECISE_PIPELINE_OMISSION_CAUSE_AND_AUTHORITATIVE_SOURCE_PRIORITY_APPROVAL_PENDING","HANDOFF_TO_REVIEW_OWNER","Original SEC header CIK 0000936468 was normalized to 936468. The contract source-file-type field was blank, but the complete-submission source was resolved by accession plus path and filename role. Source presence is confirmed; extraction-versus-mapping root cause remains undetermined. No application or promotion was performed.","2026-07-29T16:35:36+09:00","김근형","UNLOCKED_WORKING"
"CIK_000162828026026836","000162828026026836","CIK_REVIEW","SUBJECT_CIK_MISSING_AND_ROLE_DIFFERENCE","V03_SUBJECT_CIK_MISSING_SEC_PRESENT_ARCHIVE_SEC_MATCH_SUBMITTER_DIFFERS","SUBJECT_COMPANY_CIK_MISSING_IN_V0_3_SEC_PRESENT|SUBJECT_COMPANY_CIK_MISSING_BUT_ARCHIVE_AND_SEC_HISTORY_MATCH|SUBMITTER_ROLE_DIFFERENCE_OBSERVED|REVIEW_REQUIRED_NOT_DATA_ERROR","","936468","","1628280","","936468","936468","","","","","V03_MISSING_SEC_PRESENT","ROLE_DIFFERENCE_REVIEW_REQUIRED","","SOURCE_VALUE_AND_ROLE_ONLY","HUMAN_REVIEW_PENDING","AUTHORITATIVE_SOURCE_APPROVAL_PENDING","NOT_APPLIED","NOT_PROMOTED","F7FEE6527F051DE7FB9FB5015DE6E756AF1BD8FCE049B0241023FE7C3976914D","USER","REVIEW_EVIDENCE_CREATED","936468","SOURCE_VALUE_CONFIRMED","ROLE_DIFFERENCE_CONFIRMED_NOT_ERROR","NOT_APPLICABLE","SOURCE_PRESENT_PIPELINE_FIELD_NOT_POPULATED","SEC_COMPLETE_SUBMISSION_TEXT|SEC_FILING_HISTORY|SEC_ARCHIVE_PATH","[LOCAL_PATH_REMOVED_USE_ACCESSION_AND_LOCATOR]","SEC-HEADER > COMPANY DATA > COMPANY CONFORMED NAME / CENTRAL INDEX KEY","SEC 10-Q header identifies LOCKHEED MARTIN CORP with CENTRAL INDEX KEY 0000936468; normalized CIK 936468 matches SEC filing history and archive-path candidate. Submitter CIK 1628280 remains a separate submitter-role identifier. Row-specific batch preflight passed.","Subject-company CIK candidate 936468 is confirmed within the reviewed source scope. The submitter-role difference is not a data error. The precise pipeline omission cause and authoritative-source priority remain pending.","CANDIDATE_VALUE_CONFIRMED_NOT_PROMOTED","SEC_COMPLETE_SUBMISSION_HEADER_AND_SEC_FILING_HISTORY_AND_ARCHIVE_PATH_ONLY","PRECISE_PIPELINE_OMISSION_CAUSE_AND_AUTHORITATIVE_SOURCE_PRIORITY_APPROVAL_PENDING","HANDOFF_TO_REVIEW_OWNER","Original SEC header CIK 0000936468 was normalized to 936468. The contract source-file-type is complete_submission_text and the source path is resolved. Row-specific read-only preflight passed under representative-review coverage. Source presence is confirmed, but extraction-versus-mapping root cause remains undetermined. No application or promotion was performed.","2026-07-29T17:17:35+09:00","김근형","UNLOCKED_WORKING"
"CIK_000162828026049411","000162828026049411","CIK_REVIEW","SUBJECT_CIK_MISSING_AND_ROLE_DIFFERENCE","V03_SUBJECT_CIK_MISSING_SEC_PRESENT_ARCHIVE_SEC_MATCH_SUBMITTER_DIFFERS","SUBJECT_COMPANY_CIK_MISSING_IN_V0_3_SEC_PRESENT|SUBJECT_COMPANY_CIK_MISSING_BUT_ARCHIVE_AND_SEC_HISTORY_MATCH|SUBMITTER_ROLE_DIFFERENCE_OBSERVED|REVIEW_REQUIRED_NOT_DATA_ERROR","","936468","","1628280","","936468","936468","","","","","V03_MISSING_SEC_PRESENT","ROLE_DIFFERENCE_REVIEW_REQUIRED","","SOURCE_VALUE_AND_ROLE_ONLY","HUMAN_REVIEW_PENDING","AUTHORITATIVE_SOURCE_APPROVAL_PENDING","NOT_APPLIED","NOT_PROMOTED","F7FEE6527F051DE7FB9FB5015DE6E756AF1BD8FCE049B0241023FE7C3976914D","USER","REVIEW_EVIDENCE_CREATED","936468","SOURCE_VALUE_CONFIRMED","ROLE_DIFFERENCE_CONFIRMED_NOT_ERROR","NOT_APPLICABLE","SOURCE_PRESENT_PIPELINE_FIELD_NOT_POPULATED","SEC_COMPLETE_SUBMISSION_TEXT|SEC_FILING_HISTORY|SEC_ARCHIVE_PATH|CONTRACT_PATH_ROLE_FALLBACK","[LOCAL_PATH_REMOVED_USE_ACCESSION_AND_LOCATOR]","SEC-HEADER > COMPANY DATA > COMPANY CONFORMED NAME / CENTRAL INDEX KEY","SEC 10-Q header identifies LOCKHEED MARTIN CORP with CENTRAL INDEX KEY 0000936468; normalized CIK 936468 matches SEC filing history and archive-path candidate. Submitter CIK 1628280 remains a separate submitter-role identifier.","Subject-company CIK candidate 936468 is confirmed within the reviewed source scope. The submitter-role difference is not a data error. The precise pipeline omission cause and authoritative-source priority remain pending.","CANDIDATE_VALUE_CONFIRMED_NOT_PROMOTED","SEC_COMPLETE_SUBMISSION_HEADER_AND_SEC_FILING_HISTORY_AND_ARCHIVE_PATH_ONLY","PRECISE_PIPELINE_OMISSION_CAUSE_AND_AUTHORITATIVE_SOURCE_PRIORITY_APPROVAL_PENDING","HANDOFF_TO_REVIEW_OWNER","Original SEC header CIK 0000936468 was normalized to 936468. The contract source-file-type field was blank, but the complete-submission source was resolved by accession plus path and filename role. Source presence is confirmed; extraction-versus-mapping root cause remains undetermined. No application or promotion was performed.","2026-07-29T16:45:25+09:00","김근형","UNLOCKED_WORKING"
"DATE_000010182923000009","000010182923000009","DATE_SEMANTICS_REVIEW","FILING_DATE_VS_ACCEPTANCE_DATETIME","FILING_DATE_ONE_CALENDAR_DAY_AFTER_ACCEPTANCE_DATE_PART","DATE_FIELD_SEMANTICS_REVIEW_NOT_DATA_ERROR|PIT_RULE_APPROVAL_PENDING","","","","","","","","10-K","2022-12-31","2023-02-07","2023-02-06T22:32:52.000Z","","","REVIEW_FILING_DATE_AFTER_ACCEPTANCE_DATE","SOURCE_DATE_SEMANTICS_ONLY","HUMAN_REVIEW_PENDING","PIT_RULE_APPROVAL_PENDING","NOT_APPLIED","NOT_PROMOTED","F7FEE6527F051DE7FB9FB5015DE6E756AF1BD8FCE049B0241023FE7C3976914D","USER","REVIEW_EVIDENCE_CREATED","acceptance_et_date=2023-02-06;filing_date=2023-02-07;gap_days=1","SOURCE_VALUE_CONFIRMED","NOT_APPLICABLE","DATE_FIELD_SEMANTICS_CONFIRMED","NOT_APPLICABLE","DATE_LOGIC_CHECK_LEDGER|SEC_DATE_SEMANTICS_SOURCE_VERIFICATION|SEC_PDS_SUPPORTING_EVIDENCE_FREEZE|SEC_EDGAR_PDS_TECHNICAL_SPECIFICATION","[LOCAL_PATH_REMOVED_USE_ACCESSION_AND_LOCATOR]","DATE_LOGIC_CHECK_LEDGER accession_norm=000010182923000009; fields=sec_acceptance_datetime|sec_filing_date|sec_report_date|date_logic_status","SEC acceptance_datetime 2023-02-06T22:32:52.000Z converts to US Eastern time 2023-02-06T17:32:52-05:00. The Eastern calendar date is 2023-02-06 and the SEC filing_date is 2023-02-07, producing an observed calendar gap of 1 day(s). The 190-row date ledger and the USER REVIEW baseline values match. Weekend observation: NOT_APPLICABLE.","DATE_FIELD_SEMANTICS_CONFIRMED. acceptance_datetime and filing_date are separate SEC date fields and the observed difference is not classified as a data error. This review does not determine data_available_date and does not approve a PIT operating rule.","DATE_FIELD_SEMANTICS_CONFIRMED","ACCEPTANCE_DATETIME_UTC_TO_US_EASTERN_DATE_AND_FILING_DATE_RELATION_ONLY","DATA_AVAILABLE_DATE_FORMULA_AND_PIT_OPERATING_RULE_APPROVAL_PENDING","HANDOFF_TO_REVIEW_OWNER","Observed relation recorded from the 190-row date ledger and verified supporting evidence chain. data_available_date remains NOT_DETERMINED; methodology decision remains TEST_PENDING; implementation remains NOT_IMPLEMENTED; approval remains APPROVAL_PENDING; promotion remains NOT_PROMOTED.","2026-07-29T18:12:48+09:00","김근형","UNLOCKED_WORKING"
"DATE_000093646823000099","000093646823000099","DATE_SEMANTICS_REVIEW","FILING_DATE_VS_ACCEPTANCE_DATETIME","FILING_DATE_ONE_CALENDAR_DAY_AFTER_ACCEPTANCE_DATE_PART","DATE_FIELD_SEMANTICS_REVIEW_NOT_DATA_ERROR|PIT_RULE_APPROVAL_PENDING","","","","","","","","10-Q","2023-06-25","2023-07-19","2023-07-18T22:43:40.000Z","","","REVIEW_FILING_DATE_AFTER_ACCEPTANCE_DATE","SOURCE_DATE_SEMANTICS_ONLY","HUMAN_REVIEW_PENDING","PIT_RULE_APPROVAL_PENDING","NOT_APPLIED","NOT_PROMOTED","F7FEE6527F051DE7FB9FB5015DE6E756AF1BD8FCE049B0241023FE7C3976914D","USER","REVIEW_EVIDENCE_CREATED","acceptance_et_date=2023-07-18;filing_date=2023-07-19;gap_days=1","SOURCE_VALUE_CONFIRMED","NOT_APPLICABLE","DATE_FIELD_SEMANTICS_CONFIRMED","NOT_APPLICABLE","DATE_LOGIC_CHECK_LEDGER|SEC_DATE_SEMANTICS_SOURCE_VERIFICATION|SEC_PDS_SUPPORTING_EVIDENCE_FREEZE|SEC_EDGAR_PDS_TECHNICAL_SPECIFICATION","[LOCAL_PATH_REMOVED_USE_ACCESSION_AND_LOCATOR]","DATE_LOGIC_CHECK_LEDGER accession_norm=000093646823000099; fields=sec_acceptance_datetime|sec_filing_date|sec_report_date|date_logic_status","SEC acceptance_datetime 2023-07-18T22:43:40.000Z converts to US Eastern time 2023-07-18T18:43:40-04:00. The Eastern calendar date is 2023-07-18 and the SEC filing_date is 2023-07-19, producing an observed calendar gap of 1 day(s). The 190-row date ledger and the USER REVIEW baseline values match. Weekend observation: NOT_APPLICABLE.","DATE_FIELD_SEMANTICS_CONFIRMED. acceptance_datetime and filing_date are separate SEC date fields and the observed difference is not classified as a data error. This review does not determine data_available_date and does not approve a PIT operating rule.","DATE_FIELD_SEMANTICS_CONFIRMED","ACCEPTANCE_DATETIME_UTC_TO_US_EASTERN_DATE_AND_FILING_DATE_RELATION_ONLY","DATA_AVAILABLE_DATE_FORMULA_AND_PIT_OPERATING_RULE_APPROVAL_PENDING","HANDOFF_TO_REVIEW_OWNER","Observed relation recorded from the 190-row date ledger and verified supporting evidence chain. data_available_date remains NOT_DETERMINED; methodology decision remains TEST_PENDING; implementation remains NOT_IMPLEMENTED; approval remains APPROVAL_PENDING; promotion remains NOT_PROMOTED.","2026-07-29T18:12:48+09:00","김근형","UNLOCKED_WORKING"
"DATE_000104581021000163","000104581021000163","DATE_SEMANTICS_REVIEW","FILING_DATE_VS_ACCEPTANCE_DATETIME","FILING_DATE_ONE_CALENDAR_DAY_AFTER_ACCEPTANCE_DATE_PART","DATE_FIELD_SEMANTICS_REVIEW_NOT_DATA_ERROR|PIT_RULE_APPROVAL_PENDING","","","","","","","","10-Q","2021-10-31","2021-11-22","2021-11-20T02:16:20.000Z","","","REVIEW_FILING_DATE_AFTER_ACCEPTANCE_DATE","SOURCE_DATE_SEMANTICS_ONLY","HUMAN_REVIEW_PENDING","PIT_RULE_APPROVAL_PENDING","NOT_APPLIED","NOT_PROMOTED","F7FEE6527F051DE7FB9FB5015DE6E756AF1BD8FCE049B0241023FE7C3976914D","USER","REVIEW_EVIDENCE_CREATED","acceptance_et_date=2021-11-19;filing_date=2021-11-22;gap_days=3","SOURCE_VALUE_CONFIRMED","NOT_APPLICABLE","DATE_FIELD_SEMANTICS_CONFIRMED","NOT_APPLICABLE","DATE_LOGIC_CHECK_LEDGER|SEC_DATE_SEMANTICS_SOURCE_VERIFICATION|SEC_PDS_SUPPORTING_EVIDENCE_FREEZE|SEC_EDGAR_PDS_TECHNICAL_SPECIFICATION","[LOCAL_PATH_REMOVED_USE_ACCESSION_AND_LOCATOR]","DATE_LOGIC_CHECK_LEDGER accession_norm=000104581021000163; fields=sec_acceptance_datetime|sec_filing_date|sec_report_date|date_logic_status","SEC acceptance_datetime 2021-11-20T02:16:20.000Z converts to US Eastern time 2021-11-19T21:16:20-05:00. The Eastern calendar date is 2021-11-19 and the SEC filing_date is 2021-11-22, producing an observed calendar gap of 3 day(s). The 190-row date ledger and the USER REVIEW baseline values match. Weekend observation: FRIDAY_TO_MONDAY_CALENDAR_GAP_OBSERVED.","DATE_FIELD_SEMANTICS_CONFIRMED. acceptance_datetime and filing_date are separate SEC date fields and the observed difference is not classified as a data error. This review does not determine data_available_date and does not approve a PIT operating rule.","DATE_FIELD_SEMANTICS_CONFIRMED","ACCEPTANCE_DATETIME_UTC_TO_US_EASTERN_DATE_AND_FILING_DATE_RELATION_ONLY","DATA_AVAILABLE_DATE_FORMULA_AND_PIT_OPERATING_RULE_APPROVAL_PENDING","HANDOFF_TO_REVIEW_OWNER","Observed relation recorded from the 190-row date ledger and verified supporting evidence chain. data_available_date remains NOT_DETERMINED; methodology decision remains TEST_PENDING; implementation remains NOT_IMPLEMENTED; approval remains APPROVAL_PENDING; promotion remains NOT_PROMOTED.","2026-07-29T18:12:48+09:00","김근형","UNLOCKED_WORKING"
"DATE_000104581023000175","000104581023000175","DATE_SEMANTICS_REVIEW","FILING_DATE_VS_ACCEPTANCE_DATETIME","FILING_DATE_ONE_CALENDAR_DAY_AFTER_ACCEPTANCE_DATE_PART","DATE_FIELD_SEMANTICS_REVIEW_NOT_DATA_ERROR|PIT_RULE_APPROVAL_PENDING","","","","","","","","10-Q","2023-07-30","2023-08-28","2023-08-25T23:36:34.000Z","","","REVIEW_FILING_DATE_AFTER_ACCEPTANCE_DATE","SOURCE_DATE_SEMANTICS_ONLY","HUMAN_REVIEW_PENDING","PIT_RULE_APPROVAL_PENDING","NOT_APPLIED","NOT_PROMOTED","F7FEE6527F051DE7FB9FB5015DE6E756AF1BD8FCE049B0241023FE7C3976914D","USER","REVIEW_EVIDENCE_CREATED","acceptance_et_date=2023-08-25;filing_date=2023-08-28;gap_days=3","SOURCE_VALUE_CONFIRMED","NOT_APPLICABLE","DATE_FIELD_SEMANTICS_CONFIRMED","NOT_APPLICABLE","DATE_LOGIC_CHECK_LEDGER|SEC_DATE_SEMANTICS_SOURCE_VERIFICATION|SEC_PDS_SUPPORTING_EVIDENCE_FREEZE|SEC_EDGAR_PDS_TECHNICAL_SPECIFICATION","[LOCAL_PATH_REMOVED_USE_ACCESSION_AND_LOCATOR]","DATE_LOGIC_CHECK_LEDGER accession_norm=000104581023000175; fields=sec_acceptance_datetime|sec_filing_date|sec_report_date|date_logic_status","SEC acceptance_datetime 2023-08-25T23:36:34.000Z converts to US Eastern time 2023-08-25T19:36:34-04:00. The Eastern calendar date is 2023-08-25 and the SEC filing_date is 2023-08-28, producing an observed calendar gap of 3 day(s). The 190-row date ledger and the USER REVIEW baseline values match. Weekend observation: FRIDAY_TO_MONDAY_CALENDAR_GAP_OBSERVED.","DATE_FIELD_SEMANTICS_CONFIRMED. acceptance_datetime and filing_date are separate SEC date fields and the observed difference is not classified as a data error. This review does not determine data_available_date and does not approve a PIT operating rule.","DATE_FIELD_SEMANTICS_CONFIRMED","ACCEPTANCE_DATETIME_UTC_TO_US_EASTERN_DATE_AND_FILING_DATE_RELATION_ONLY","DATA_AVAILABLE_DATE_FORMULA_AND_PIT_OPERATING_RULE_APPROVAL_PENDING","HANDOFF_TO_REVIEW_OWNER","Observed relation recorded from the 190-row date ledger and verified supporting evidence chain. data_available_date remains NOT_DETERMINED; methodology decision remains TEST_PENDING; implementation remains NOT_IMPLEMENTED; approval remains APPROVAL_PENDING; promotion remains NOT_PROMOTED.","2026-07-29T18:12:48+09:00","김근형","UNLOCKED_WORKING"
